schoolID,regionID,studentID,transferDate
62,1,16921,2019-10-24
276,1,56209,2018-12-10
73,4,44031,2019-03-16
297,3,44742,2020-12-12
211,3,44604,2020-10-17
56,2,92770,2020-04-04
218,3,100297,2022-03-17
260,4,88393,2019-09-23
83,4,105907,2018-09-12
152,1,66207,2022-02-15
283,1,79250,2018-06-10
288,3,12025,2018-10-12
226,3,62308,2019-08-09
38,4,98452,2023-04-30
184,3,68320,2018-11-13
65,2,31275,2021-08-19
101,3,28490,2018-10-08
66,4,43857,2019-09-22
245,3,40517,2018-09-06
120,4,47423,2019-11-09
233,3,35138,2018-12-03
165,2,44650,2020-12-22
151,3,42036,2020-04-16
148,3,63761,2022-03-25
230,3,103719,2022-06-24
253,2,94137,2021-09-14
42,4,100876,2022-11-03
94,2,80970,2021-07-06
52,2,42719,2022-03-29
170,4,14406,2022-04-27
117,4,82844,2021-01-17
289,1,65105,2019-05-15
230,3,1591,2020-04-05
56,2,1471,2023-01-29
299,2,33315,2018-08-17
230,3,93483,2019-10-01
297,3,53048,2022-05-05
167,4,13018,2019-01-06
209,1,59275,2023-05-18
223,2,84116,2021-04-26
304,4,61364,2022-12-17
87,2,74705,2022-05-01
310,3,41759,2019-09-30
118,4,21173,2022-10-22
258,4,74360,2018-09-06
8,3,98367,2021-02-16
83,4,51914,2023-02-04
220,1,66108,2021-01-03
79,4,57049,2021-05-01
60,1,872,2019-09-24
245,3,105825,2020-11-17
285,2,83450,2019-01-16
171,3,57094,2020-12-30
55,4,19615,2020-04-23
145,2,50131,2019-05-11
31,2,70975,2020-04-27
131,2,68182,2020-09-05
235,1,55152,2023-05-03
90,3,61172,2018-06-12
269,3,61088,2020-05-21
102,3,18770,2020-08-16
257,2,35631,2018-10-02
221,2,49255,2019-04-23
196,3,84516,2022-06-10
84,4,20451,2022-10-15
130,4,26473,2019-02-05
93,2,77457,2018-07-08
35,2,26879,2020-03-15
257,2,29100,2023-04-16
224,3,29227,2018-08-31
7,3,83676,2019-07-13
150,1,28207,2021-07-20
298,2,78691,2020-12-25
301,4,30944,2019-12-08
291,1,66535,2020-10-05
80,1,61579,2019-06-07
222,1,52196,2020-04-05
71,4,4393,2020-11-26
215,4,55007,2022-10-03
306,2,30367,2021-05-01
60,1,79544,2022-05-11
212,1,59434,2020-03-29
301,4,51936,2018-09-11
164,2,24674,2021-07-01
130,4,66533,2020-11-18
277,2,57294,2022-12-19
320,3,70107,2022-09-14
269,3,79327,2020-02-18
237,1,44842,2019-12-07
53,3,9196,2022-07-18
23,3,47184,2020-10-15
262,2,66056,2022-07-03
304,4,7782,2021-06-19
93,2,77556,2021-01-08
182,2,81464,2023-04-01
304,4,77960,2021-02-10
185,1,6673,2019-07-04
128,3,76826,2019-04-24
256,3,49815,2018-06-01
325,2,80632,2020-04-28
233,3,93067,2021-06-02
179,3,72186,2018-09-12
188,2,89274,2021-12-25
319,4,44183,2023-05-10
211,3,17913,2019-07-15
321,1,27538,2019-11-29
284,4,101068,2022-11-19
269,3,104056,2021-01-11
298,2,40884,2019-09-04
174,3,32185,2022-11-27
23,3,21361,2022-01-05
92,3,46710,2022-02-26
66,4,78737,2021-03-08
136,2,72979,2019-01-18
211,3,51571,2021-12-08
276,1,91227,2020-11-09
64,1,54464,2022-12-31
315,2,95795,2020-07-04
153,1,30738,2021-12-21
255,1,38571,2018-10-26
42,4,33275,2022-01-21
121,3,50952,2018-11-16
258,4,39460,2021-01-09
89,2,60362,2020-01-28
60,1,9672,2020-05-20
294,1,85503,2021-10-19
256,3,44988,2022-11-12
97,4,65792,2019-11-05
77,1,81815,2018-10-15
80,1,24140,2019-10-26
18,4,90493,2020-02-26
164,2,65280,2021-05-08
18,4,63122,2019-02-10
324,2,40528,2020-05-08
47,3,67057,2020-07-02
299,2,68398,2023-02-10
176,1,35070,2021-08-15
150,1,101351,2019-05-21
287,3,89380,2020-01-18
174,3,31338,2020-05-29
130,4,10094,2021-11-08
142,4,21582,2021-11-29
6,2,18340,2018-07-20
312,2,103741,2020-06-27
100,1,53292,2019-09-22
119,3,104846,2023-02-17
98,3,43821,2021-06-16
90,3,21948,2020-02-10
319,4,73696,2022-10-15
225,1,96857,2018-09-18
34,2,14446,2019-02-02
233,3,91672,2019-02-19
267,4,41984,2018-11-29
252,1,83572,2020-07-29
77,1,69726,2020-02-17
196,3,66742,2020-07-29
110,2,86845,2019-11-30
318,3,77384,2019-10-26
192,4,84131,2020-12-04
315,2,3227,2018-12-12
168,2,9730,2022-01-25
74,2,11340,2021-06-29
284,4,49996,2022-09-01
302,2,76759,2022-06-23
187,2,6724,2019-11-06
232,1,48930,2019-12-16
24,4,38601,2022-06-15
42,4,74479,2020-12-22
21,3,15476,2023-02-23
267,4,67785,2020-08-22
241,4,83883,2020-10-09
245,3,4815,2021-10-08
104,2,90895,2019-04-15
176,1,95242,2019-03-06
263,3,86968,2023-02-26
15,3,36455,2020-06-01
160,1,61924,2022-08-22
260,4,10891,2019-09-29
142,4,29567,2019-10-26
302,2,81272,2022-02-22
8,3,401,2022-09-04
218,3,2928,2019-10-15
215,4,27454,2022-05-28
179,3,6432,2019-09-04
56,2,73067,2019-11-10
84,4,77893,2022-08-15
142,4,46754,2022-09-23
259,2,89190,2022-07-22
28,2,66349,2020-06-01
118,4,4883,2021-12-17
287,3,43074,2020-11-20
66,4,93781,2019-03-07
251,4,79534,2020-11-05
37,2,64825,2022-01-14
136,2,18870,2019-01-12
30,3,21335,2022-04-21
244,1,47065,2019-02-08
9,2,32199,2020-12-22
8,3,20633,2020-07-02
299,2,76621,2018-10-21
156,2,40336,2018-07-21
273,1,61585,2022-01-03
6,2,105757,2019-03-27
128,3,86308,2020-01-13
230,3,37321,2021-10-20
109,1,68599,2023-01-31
236,1,47992,2019-04-10
107,1,21755,2021-09-25
271,1,95577,2020-12-06
307,1,46474,2021-04-17
318,3,101897,2021-01-16
64,1,91019,2020-01-20
323,1,35064,2019-05-30
246,1,51080,2019-10-18
233,3,17295,2022-08-01
198,4,81394,2020-03-28
33,2,13023,2021-09-10
151,3,92854,2018-10-25
148,3,54897,2019-02-09
261,4,11224,2020-02-13
34,2,12218,2022-02-20
57,4,97791,2023-05-06
194,1,84783,2023-02-18
175,1,2516,2020-07-11
113,2,52100,2022-08-01
88,3,89208,2021-11-07
319,4,75257,2018-12-08
202,3,69852,2018-11-05
38,4,55302,2020-02-05
322,1,104250,2023-03-15
18,4,32634,2022-01-07
186,4,15685,2021-01-31
14,3,56346,2023-02-27
167,4,7925,2020-09-28
172,2,81928,2019-06-09
251,4,68380,2022-09-16
140,3,53761,2019-08-07
171,3,71262,2020-09-10
296,4,55868,2020-10-09
178,1,104931,2018-09-30
299,2,17872,2019-11-14
218,3,15379,2023-01-03
203,1,29726,2019-05-12
278,4,57952,2022-02-05
108,1,105076,2020-02-02
117,4,4121,2018-07-20
79,4,60552,2020-06-02
202,3,13771,2021-07-06
240,1,68789,2020-03-12
167,4,95879,2020-02-08
30,3,79186,2022-06-16
247,4,90868,2019-09-27
191,3,49083,2020-04-09
242,2,61880,2020-12-18
139,1,21564,2018-08-05
186,4,67728,2019-04-09
318,3,15189,2019-03-08
258,4,77632,2022-09-14
297,3,92540,2022-07-31
255,1,94946,2018-09-14
108,1,39784,2019-12-02
173,2,48100,2020-09-01
167,4,53510,2021-11-14
292,4,12092,2023-01-09
165,2,44906,2021-04-21
67,3,4680,2019-11-24
221,2,94182,2022-12-31
4,4,14286,2021-04-19
26,3,88766,2018-12-11
171,3,77090,2019-08-21
62,1,62802,2018-09-13
101,3,2070,2018-05-23
187,2,22957,2021-06-04
275,4,7016,2021-01-17
301,4,79536,2020-03-08
30,3,1650,2023-02-22
299,2,15162,2019-12-07
132,2,36824,2021-05-12
251,4,99053,2019-09-24
280,3,94346,2019-07-17
174,3,81236,2021-05-29
141,1,66089,2020-07-26
122,4,26811,2019-04-20
102,3,63173,2022-02-11
165,2,41813,2018-07-24
80,1,20584,2019-06-30
82,1,68421,2022-08-14
184,3,77036,2022-08-26
179,3,38153,2018-12-05
234,1,48254,2019-07-20
280,3,55681,2019-01-21
256,3,25928,2020-06-24
34,2,101911,2023-01-27
301,4,7777,2021-11-19
195,2,56127,2019-04-05
275,4,62853,2021-06-29
56,2,13774,2021-09-07
213,2,97197,2018-11-08
135,1,8151,2019-07-14
45,1,74719,2019-10-19
252,1,88669,2021-01-30
38,4,99313,2018-06-28
47,3,46415,2022-05-15
57,4,97149,2022-08-31
248,3,36118,2023-03-20
319,4,67471,2019-02-10
258,4,72479,2021-08-11
247,4,52374,2020-05-19
219,3,102345,2020-11-11
38,4,57107,2021-04-28
148,3,27861,2021-03-01
101,3,69172,2021-12-19
23,3,95137,2020-07-29
233,3,92999,2021-01-12
288,3,10825,2020-02-24
297,3,31050,2018-07-09
132,2,72295,2021-11-19
22,1,69454,2020-03-13
42,4,21334,2021-06-20
275,4,69037,2023-04-18
147,2,89567,2019-10-18
210,3,57983,2019-05-06
165,2,14567,2021-02-15
259,2,83358,2021-12-01
126,1,93150,2020-11-04
299,2,96832,2019-05-06
127,2,73881,2022-03-21
189,4,26849,2020-08-09
210,3,100845,2019-10-07
191,3,53675,2021-04-30
135,1,24464,2018-08-15
137,2,47730,2018-12-04
308,2,104355,2022-12-31
192,4,87369,2022-04-01
193,2,24097,2021-07-18
111,1,97205,2023-01-24
175,1,4947,2023-04-16
116,4,83590,2021-03-25
87,2,1051,2022-04-03
87,2,1472,2021-06-28
250,2,40185,2020-06-17
21,3,55069,2020-06-14
145,2,94979,2018-11-16
50,1,104858,2020-03-01
116,4,79672,2021-03-08
116,4,18895,2019-05-22
295,2,74352,2018-11-06
120,4,76502,2018-06-04
92,3,42767,2020-09-19
293,1,59191,2018-09-13
67,3,71006,2021-08-16
186,4,21028,2020-09-07
308,2,68102,2019-07-19
265,2,46410,2019-03-05
276,1,81514,2020-05-17
165,2,22138,2019-12-17
25,1,89730,2022-02-13
53,3,73451,2020-02-12
254,1,13458,2018-08-25
321,1,55971,2019-01-15
155,4,48178,2022-05-08
313,1,20744,2018-07-21
68,3,87699,2022-12-11
174,3,4479,2022-06-21
276,1,88427,2023-05-11
71,4,85828,2023-01-13
7,3,72323,2019-02-16
171,3,53664,2019-12-05
248,3,83445,2020-07-16
227,4,11437,2022-03-16
297,3,65045,2018-07-27
107,1,102028,2018-11-20
203,1,73434,2021-08-27
85,2,46264,2021-06-13
247,4,64481,2019-04-16
41,2,69156,2019-02-09
161,1,80274,2020-11-25
30,3,68521,2021-11-15
53,3,6794,2019-07-15
233,3,65106,2020-09-05
192,4,16991,2019-08-31
189,4,102451,2021-04-29
286,4,5208,2023-03-03
23,3,53276,2019-05-24
67,3,55913,2020-03-02
71,4,101598,2019-03-02
51,1,94954,2019-08-21
45,1,83335,2018-06-04
192,4,288,2023-04-02
134,3,101312,2022-01-04
306,2,76572,2021-05-06
128,3,86789,2020-06-04
294,1,82033,2021-03-02
181,1,61264,2022-02-18
274,2,36053,2019-08-13
91,2,69666,2019-06-03
125,2,28581,2023-04-09
270,2,59623,2018-12-28
19,4,65987,2022-11-04
88,3,33515,2018-08-27
144,2,79780,2021-02-12
184,3,3587,2022-08-08
151,3,81813,2021-04-21
231,1,96673,2020-11-30
297,3,57333,2023-03-04
145,2,65462,2020-03-02
287,3,87288,2021-11-17
5,1,1471,2018-10-09
287,3,35759,2021-06-15
18,4,16235,2019-11-21
119,3,13887,2019-04-06
8,3,83665,2022-05-26
215,4,69775,2022-08-05
272,2,34197,2019-08-29
286,4,99986,2020-05-15
285,2,73350,2022-01-28
261,4,100173,2022-12-11
237,1,30893,2022-11-20
202,3,62462,2020-01-23
20,2,71265,2022-03-20
91,2,60009,2022-06-18
162,4,91537,2020-09-19
261,4,69503,2019-08-15
221,2,67930,2020-02-14
279,1,64737,2018-12-24
268,2,90353,2019-02-19
47,3,66928,2018-11-10
162,4,71864,2023-03-16
207,1,77129,2020-09-24
151,3,29224,2020-04-12
211,3,29308,2020-02-20
92,3,83237,2021-07-15
49,2,86290,2022-01-08
124,1,47543,2019-07-05
90,3,85451,2018-11-27
281,2,68551,2021-09-08
191,3,22845,2023-04-11
242,2,82448,2019-02-26
162,4,2418,2022-01-11
117,4,6041,2020-02-09
126,1,72080,2023-03-13
131,2,10137,2021-12-31
8,3,59338,2020-09-12
178,1,67575,2018-12-11
260,4,72996,2021-11-26
163,1,36746,2021-08-19
268,2,85067,2021-05-05
238,1,37721,2021-11-08
43,1,55026,2018-10-18
39,2,74985,2018-10-11
58,2,56569,2021-11-16
45,1,1363,2019-11-03
146,2,56414,2019-07-04
138,3,102973,2018-06-04
138,3,76357,2020-03-09
124,1,65209,2019-05-23
295,2,73560,2021-08-25
27,1,11303,2022-04-21
215,4,51828,2022-10-15
263,3,82182,2021-01-02
134,3,56691,2023-03-31
202,3,65145,2020-07-30
65,2,93206,2018-09-28
17,1,28545,2020-08-01
48,1,104155,2022-06-07
92,3,91684,2023-03-26
321,1,52747,2019-07-04
55,4,34297,2023-02-22
269,3,97227,2021-11-15
251,4,52856,2019-04-24
320,3,99117,2018-12-28
104,2,100541,2018-08-13
22,1,65590,2022-02-22
160,1,14172,2018-09-27
326,1,29129,2021-02-05
118,4,105327,2019-09-25
230,3,74690,2023-03-27
241,4,58700,2022-05-25
246,1,34355,2019-04-07
220,1,62752,2022-02-06
144,2,61077,2023-01-22
295,2,29932,2022-07-28
38,4,82577,2022-10-20
250,2,34539,2023-02-10
145,2,26848,2018-11-17
13,3,87565,2019-01-31
147,2,75032,2021-04-21
206,1,50069,2022-02-21
198,4,66720,2022-05-26
200,2,8934,2022-01-18
109,1,105422,2019-12-05
149,1,81168,2021-03-06
310,3,34132,2020-10-29
258,4,102900,2020-12-21
171,3,82048,2023-02-07
241,4,37809,2022-03-28
176,1,13950,2019-05-11
310,3,94802,2019-02-18
73,4,92837,2021-03-07
7,3,66265,2020-04-19
54,1,104300,2021-03-19
18,4,25067,2022-01-31
319,4,97999,2022-11-05
275,4,39776,2019-01-08
242,2,3009,2018-08-04
251,4,83385,2019-11-18
23,3,101111,2022-03-30
274,2,51760,2019-03-04
83,4,42873,2023-02-17
171,3,10653,2022-11-01
186,4,90104,2019-04-09
10,1,77663,2022-03-10
165,2,2121,2020-07-07
64,1,26339,2021-02-07
117,4,92127,2022-04-24
144,2,7449,2023-03-29
251,4,65700,2022-09-01
111,1,48202,2018-05-31
131,2,97100,2019-12-15
41,2,90420,2023-04-30
84,4,13072,2022-01-27
202,3,36622,2020-04-13
46,2,4426,2022-02-18
130,4,52811,2020-01-11
188,2,85392,2021-05-12
189,4,19979,2022-10-04
70,1,102139,2020-10-05
41,2,14492,2021-01-03
73,4,52418,2019-12-01
98,3,73356,2020-09-18
255,1,64953,2020-10-16
247,4,81942,2022-10-02
84,4,76230,2021-06-06
295,2,50916,2020-10-28
189,4,81301,2022-11-10
17,1,104396,2021-06-03
13,3,72210,2019-04-04
26,3,33293,2021-09-13
279,1,31721,2020-02-21
241,4,69095,2019-08-28
73,4,70779,2022-11-11
51,1,32545,2022-10-19
194,1,71383,2019-07-26
160,1,93301,2022-06-25
215,4,31921,2019-02-25
29,3,28269,2018-10-09
154,2,44939,2022-06-26
44,2,76469,2021-11-01
173,2,26627,2022-01-20
189,4,86675,2018-06-18
73,4,78687,2020-12-14
312,2,60270,2019-03-03
260,4,83840,2018-11-30
62,1,6587,2020-05-15
109,1,17517,2022-08-21
251,4,29410,2023-02-26
88,3,18662,2022-08-04
204,2,70538,2022-11-01
308,2,42707,2020-02-14
256,3,8352,2020-10-11
285,2,42148,2021-02-13
295,2,50404,2019-09-20
209,1,101269,2019-12-25
181,1,54450,2019-02-20
82,1,75672,2022-05-18
79,4,74592,2021-08-18
291,1,35958,2019-10-26
81,4,97829,2020-01-06
288,3,93415,2023-01-25
253,2,66405,2021-10-20
285,2,100037,2022-02-01
178,1,90966,2021-07-02
194,1,61183,2021-05-20
129,3,55473,2019-04-09
83,4,32082,2020-06-29
187,2,18868,2020-01-11
248,3,77213,2018-10-05
1,1,44258,2022-07-15
32,4,48632,2019-04-11
35,2,24251,2023-04-25
221,2,78711,2021-03-04
85,2,82867,2022-06-15
5,1,47905,2023-01-24
315,2,4373,2022-10-05
242,2,66198,2021-03-26
293,1,100232,2023-02-11
159,1,5599,2023-03-21
140,3,39402,2023-05-14
167,4,9498,2020-08-31
79,4,17339,2022-03-23
279,1,68454,2022-06-13
235,1,65993,2018-07-10
187,2,67456,2022-11-07
35,2,10335,2020-04-03
55,4,63992,2020-07-04
117,4,63131,2021-09-13
160,1,24936,2019-04-01
15,3,953,2020-06-10
192,4,69717,2019-12-03
241,4,87986,2022-10-20
42,4,14712,2018-12-06
107,1,82092,2019-06-13
24,4,70268,2019-04-01
18,4,23187,2020-01-02
298,2,65477,2022-03-23
227,4,97189,2022-12-18
164,2,10229,2021-04-05
123,1,56949,2023-03-26
67,3,14595,2021-11-15
264,1,67952,2019-11-14
4,4,86254,2019-02-03
84,4,93129,2020-10-22
142,4,9247,2018-10-28
23,3,15910,2019-10-27
51,1,94457,2020-04-23
83,4,77714,2022-03-10
121,3,98348,2018-11-24
118,4,103875,2020-08-02
125,2,8221,2019-08-24
118,4,37091,2021-08-18
166,1,89415,2020-10-27
130,4,81950,2020-11-11
109,1,42532,2019-02-03
9,2,13009,2019-04-28
56,2,85484,2018-12-30
87,2,51463,2020-10-03
269,3,80367,2019-10-17
118,4,13171,2018-11-01
31,2,70078,2019-11-27
271,1,42069,2020-06-14
260,4,50967,2020-02-19
211,3,9393,2021-08-02
148,3,71664,2020-03-31
24,4,50085,2019-12-14
128,3,5437,2020-02-21
121,3,21118,2020-12-29
210,3,97344,2019-12-05
290,1,56624,2020-02-20
114,4,83119,2022-09-05
32,4,78061,2022-08-27
190,2,68279,2021-01-23
36,1,74204,2022-02-07
242,2,60839,2019-03-10
295,2,53190,2022-04-30
175,1,33302,2022-08-11
85,2,92902,2020-12-21
267,4,98071,2022-01-02
51,1,72950,2019-05-10
22,1,26728,2020-08-06
279,1,18666,2019-04-27
35,2,48363,2018-07-02
205,2,14410,2021-05-08
263,3,39452,2022-02-26
26,3,15377,2020-07-24
18,4,86366,2023-04-12
112,1,89717,2018-12-02
89,2,80384,2022-03-06
247,4,14314,2022-07-31
133,2,9130,2020-09-17
184,3,19802,2021-10-30
233,3,4696,2020-04-26
138,3,100563,2018-10-21
247,4,93847,2019-04-22
43,1,82510,2021-01-23
145,2,25216,2022-09-18
21,3,23829,2020-05-17
195,2,79462,2020-06-01
121,3,69160,2020-02-26
11,2,56881,2019-08-09
72,2,9424,2020-08-27
138,3,34493,2019-02-14
148,3,49607,2022-11-03
307,1,103825,2019-08-28
166,1,29491,2020-11-28
263,3,46862,2022-02-09
183,4,44344,2022-11-20
206,1,51637,2022-12-24
206,1,42809,2022-09-25
309,1,17180,2022-05-12
320,3,87870,2020-12-09
188,2,73583,2021-10-17
176,1,97473,2022-07-04
153,1,98157,2023-04-30
21,3,17250,2021-08-28
305,2,70438,2021-02-12
180,1,56589,2019-09-03
303,2,33691,2023-02-03
89,2,95209,2019-10-25
233,3,19117,2020-07-06
157,1,47127,2020-01-07
141,1,45702,2019-06-19
66,4,74135,2018-10-25
155,4,37031,2020-08-22
48,1,68258,2020-09-28
88,3,665,2019-03-03
288,3,12756,2018-06-12
12,3,42280,2020-06-14
84,4,44033,2020-03-06
61,4,14557,2020-10-01
44,2,18662,2018-12-09
102,3,28959,2022-10-29
117,4,22107,2019-04-01
165,2,62684,2023-03-21
132,2,28494,2022-10-14
180,1,45785,2019-04-03
284,4,51829,2021-03-06
301,4,39298,2020-10-13
248,3,88074,2021-06-22
311,2,65041,2018-12-06
38,4,105545,2022-05-29
78,1,19965,2019-07-16
202,3,57405,2022-09-14
272,2,6010,2019-12-25
183,4,85271,2020-06-16
101,3,95545,2022-03-31
244,1,26043,2023-02-26
170,4,28015,2022-02-17
224,3,83890,2021-05-25
197,2,99318,2018-12-06
158,1,44199,2021-03-09
79,4,100960,2021-08-16
315,2,69506,2019-10-19
267,4,59698,2022-06-18
14,3,46162,2018-09-12
130,4,68431,2019-10-22
292,4,77007,2019-08-04
71,4,23055,2021-07-04
325,2,18330,2021-11-09
73,4,7169,2019-05-22
236,1,21880,2021-03-30
302,2,105840,2021-04-18
91,2,87192,2019-03-26
179,3,63683,2022-05-29
260,4,82762,2022-08-28
292,4,4583,2022-12-29
128,3,35692,2022-04-26
55,4,36181,2019-07-05
247,4,26930,2022-01-14
116,4,28015,2020-06-15
121,3,39971,2019-01-23
27,1,99056,2019-08-18
142,4,76333,2019-09-07
60,1,57060,2021-09-17
296,4,77010,2021-05-13
196,3,46570,2022-12-17
160,1,31491,2022-05-13
26,3,86956,2021-07-14
170,4,26130,2023-02-25
98,3,82943,2020-04-28
98,3,68865,2019-08-19
179,3,24271,2020-03-28
221,2,101001,2022-02-20
85,2,31197,2021-08-28
305,2,92682,2018-08-27
158,1,71056,2019-02-15
199,1,98840,2020-05-18
275,4,20459,2018-11-09
87,2,58840,2023-03-02
302,2,92586,2019-11-06
317,1,74270,2019-06-02
304,4,8729,2021-10-21
156,2,20902,2022-12-11
154,2,87783,2021-09-10
287,3,31709,2022-10-11
115,1,99076,2022-11-11
148,3,34555,2019-08-14
15,3,52542,2022-02-06
134,3,76640,2021-10-12
269,3,64029,2020-07-12
35,2,37349,2021-02-23
44,2,27978,2021-03-05
244,1,62840,2021-10-04
255,1,97460,2023-02-05
269,3,88079,2020-02-01
162,4,71373,2021-01-05
15,3,12102,2021-03-24
6,2,24565,2021-12-30
251,4,28783,2020-05-26
120,4,1825,2019-11-05
298,2,70053,2019-05-05
75,4,56232,2020-07-03
174,3,829,2018-06-03
225,1,20241,2020-05-27
211,3,54748,2020-10-30
19,4,66292,2020-10-06
174,3,80787,2022-01-08
48,1,20241,2022-07-15
289,1,24736,2020-12-26
26,3,12609,2020-05-19
272,2,6204,2019-06-24
44,2,42925,2021-01-08
165,2,524,2019-01-09
112,1,54073,2021-11-20
319,4,21222,2021-02-13
15,3,31499,2019-01-25
284,4,13484,2021-04-06
118,4,36466,2023-04-18
222,1,21106,2021-06-12
56,2,43732,2020-07-15
101,3,69587,2018-07-15
88,3,35001,2021-07-04
203,1,76421,2022-07-10
49,2,34166,2023-03-31
83,4,37802,2022-05-02
38,4,45106,2021-11-11
187,2,101401,2021-06-08
282,1,97132,2020-09-07
149,1,62942,2019-12-31
229,2,40734,2020-05-05
91,2,93524,2022-07-23
284,4,47531,2018-08-03
114,4,2236,2022-06-27
284,4,51140,2023-01-28
233,3,34310,2018-10-17
163,1,33769,2020-10-02
118,4,95364,2020-07-14
204,2,51428,2019-08-04
117,4,26754,2022-07-10
84,4,41124,2022-10-10
225,1,16833,2020-07-11
326,1,48773,2021-06-27
295,2,52536,2023-05-08
120,4,103389,2021-11-21
71,4,33208,2021-01-14
98,3,60797,2020-09-18
79,4,42784,2023-02-03
98,3,91510,2022-08-08
47,3,54206,2022-07-11
80,1,81699,2021-08-29
103,2,86128,2021-01-16
13,3,89377,2023-03-13
205,2,51404,2021-02-17
268,2,454,2019-09-26
61,4,9805,2022-03-29
89,2,41097,2018-08-04
33,2,72456,2022-08-17
33,2,39753,2020-07-10
172,2,82142,2022-10-10
278,4,63854,2019-05-01
85,2,41518,2019-11-21
164,2,96069,2018-12-05
119,3,16557,2020-03-02
214,2,43960,2021-12-17
139,1,801,2020-06-01
248,3,85583,2020-06-10
95,3,40231,2020-09-27
100,1,96053,2019-03-19
182,2,61898,2019-10-25
150,1,105472,2021-04-05
282,1,7600,2019-10-31
249,1,35156,2019-03-02
73,4,13009,2022-03-07
256,3,38296,2022-04-15
263,3,36776,2018-06-26
219,3,9192,2021-09-21
62,1,46296,2019-12-24
189,4,79794,2022-01-26
274,2,47174,2018-09-15
274,2,10541,2018-09-15
249,1,89893,2018-12-22
57,4,8622,2019-05-24
79,4,38336,2019-01-23
278,4,21519,2021-05-26
280,3,77019,2018-09-03
157,1,67922,2023-04-10
27,1,7411,2021-07-23
194,1,64303,2021-05-05
40,1,24772,2020-04-22
26,3,2723,2022-12-05
229,2,2121,2022-07-28
95,3,41690,2019-02-28
89,2,69812,2023-02-11
110,2,35026,2018-12-30
167,4,61591,2022-04-05
84,4,7828,2022-01-22
138,3,39252,2019-07-29
171,3,59198,2022-10-29
219,3,6897,2023-05-15
90,3,50210,2022-02-01
26,3,64328,2020-09-08
80,1,1647,2022-02-17
310,3,22218,2021-02-17
226,3,80321,2020-10-15
57,4,39426,2018-08-31
304,4,13654,2022-10-09
268,2,7924,2022-06-25
38,4,72131,2019-07-17
112,1,80381,2019-08-26
92,3,76817,2019-08-22
51,1,98017,2021-11-30
212,1,72119,2022-09-19
271,1,97263,2023-04-07
275,4,63600,2021-03-01
17,1,94502,2022-06-07
75,4,52878,2018-06-08
70,1,103729,2019-09-30
218,3,101334,2019-11-17
274,2,46734,2021-07-24
312,2,32840,2022-10-20
251,4,77178,2022-03-16
272,2,49505,2023-01-20
12,3,40649,2018-11-06
92,3,65768,2019-10-23
197,2,59188,2019-10-27
297,3,12346,2019-07-06
13,3,87872,2018-09-25
7,3,9498,2019-07-09
264,1,13831,2020-11-27
34,2,44309,2019-05-08
180,1,24584,2023-04-12
215,4,5601,2021-08-04
164,2,47944,2021-05-24
93,2,13278,2020-02-12
139,1,102235,2019-12-22
303,2,87112,2019-04-03
169,2,35992,2018-08-29
283,1,45482,2022-06-22
184,3,101369,2019-03-27
256,3,94479,2022-12-06
101,3,34904,2022-07-18
303,2,712,2019-09-27
298,2,55119,2020-05-01
1,1,73816,2018-06-19
64,1,93573,2021-04-06
192,4,71913,2020-12-20
210,3,34757,2019-06-13
1,1,20665,2020-04-05
318,3,100812,2020-09-11
32,4,99299,2022-05-06
160,1,90048,2021-07-16
202,3,97774,2021-10-29
7,3,40260,2020-03-18
312,2,40710,2022-11-20
261,4,47788,2021-05-24
311,2,56911,2020-08-27
121,3,52131,2021-12-16
257,2,29740,2022-01-31
281,2,30803,2022-03-15
65,2,48120,2020-05-10
224,3,3117,2022-04-10
285,2,92910,2018-11-22
39,2,77721,2019-01-16
26,3,11997,2020-01-28
268,2,92854,2020-02-05
3,2,95265,2018-11-28
220,1,101440,2018-06-30
198,4,104875,2021-02-01
18,4,29693,2019-11-27
286,4,94369,2022-03-25
247,4,37675,2021-03-19
195,2,6735,2021-02-25
46,2,101164,2022-08-10
24,4,46255,2018-09-17
50,1,103746,2019-12-27
41,2,17156,2022-10-21
198,4,102341,2021-09-06
7,3,92258,2019-05-04
298,2,24744,2019-08-05
134,3,6291,2021-04-14
82,1,41403,2019-12-24
44,2,9295,2019-11-14
128,3,7462,2021-07-22
25,1,47275,2021-11-17
12,3,46192,2021-09-14
112,1,35266,2021-10-04
70,1,54969,2021-11-19
278,4,13234,2020-06-03
281,2,10211,2021-06-09
24,4,103625,2019-10-15
184,3,39776,2020-10-01
151,3,49729,2020-02-04
144,2,15271,2021-07-31
140,3,68838,2019-10-07
97,4,30706,2020-08-02
50,1,86316,2019-05-15
134,3,63807,2018-07-22
252,1,50367,2018-11-14
193,2,66668,2021-09-20
197,2,72252,2021-01-09
283,1,42523,2022-02-26
72,2,86870,2018-10-24
12,3,90165,2018-06-18
244,1,51522,2021-07-26
110,2,39316,2023-04-17
302,2,77078,2018-12-29
111,1,99950,2022-08-29
32,4,43665,2022-03-10
117,4,6856,2022-11-01
235,1,101945,2020-10-03
